file,fn_src,ymd,index,area_sqm,area_type,component_cd,contract_dt,create_dt,dealing_no,district_code,house_no,locality,postcode,prop_name,prop_nature,prop_purpose,property_id,record_type,sale_cd,sale_counter,sale_interest,sale_price,settle_dt,strata_no,street_name,unit_no,zoning
090_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,85,,,,20230124.0,20230227 01:07,AS867084,90,101,MACQUARIE PARK,2113.0,,R,RESIDENCE,4253054.0,B,,18,0.0,855000,20230217.0,7.0,WATERLOO RD,201 A,
090_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,90,,,,20230220.0,20230227 01:07,AS878332,90,137,MACQUARIE PARK,2113.0,,R,RESIDENCE,4367031.0,B,,19,0.0,1055360,20230222.0,59.0,HERRING RD,905,
090_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,94,,,,20230202.0,20230227 01:07,AS880797,90,137,MACQUARIE PARK,2113.0,,R,RESIDENCE,4367031.0,B,,20,0.0,1040000,20230223.0,107.0,HERRING RD,1705,
090_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,98,70.0,M,,20230208.0,20230227 01:07,AS880788,90,19,MACQUARIE PARK,2113.0,,R,RESIDENCE,4277335.0,B,,21,0.0,705000,20230223.0,62.0,HALIFAX ST,908,
092_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,42,101.0,M,,20230130.0,20230227 01:07,AS869679,92,1,CHATSWOOD,2067.0,,R,RESIDENCE,4323246.0,B,,10,0.0,1280000,20230220.0,53.0,FREEMAN RD,203,
103_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,60,,,,20230120.0,20230227 01:07,AS868362,103,14,WOLLONGONG,2500.0,,R,RESIDENCE,1190857.0,B,,13,0.0,575000,20230217.0,1.0,STRATHEARN AVE,1,
103_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,82,179.0,M,,20230124.0,20230227 01:07,AS876725,103,62,WOLLONGONG,2500.0,,R,RESIDENCE,3512234.0,B,,18,0.0,1750000,20230222.0,21.0,HARBOUR ST,21,
103_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,93,76.0,M,,20230119.0,20230227 01:07,AS873026,103,24,WOLLONGONG,2500.0,,R,RESIDENCE,3608706.0,B,,20,0.0,499000,20230221.0,15.0,MARKET ST,15,
209_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,9,221.3,M,ABW,20230214.0,20230227 01:08,AS866967,209,92,BONDI BEACH,2026.0,,R,RESIDENCE,2063590.0,B,,3,0.0,3650000,20230217.0,,LAMROCK AVE,,R2
214_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,108,,,,20230118.0,20230227 01:08,AS868826,214,25,BLACKTOWN,2148.0,,R,RESIDENCE,2181097.0,B,,22,0.0,411000,20230217.0,23.0,FOURTH AVE,23,
214_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,144,,,,20230110.0,20230227 01:08,AS874131,214,5,BLACKTOWN,2148.0,,R,RESIDENCE,2197568.0,B,,29,0.0,635000,20230221.0,64.0,TENBY ST,64,
214_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,179,569.1,M,RBL,20230110.0,20230227 01:08,AS875041,214,11,BLACKTOWN,2148.0,,R,RESIDENCE,2223699.0,B,,36,0.0,945000,20230221.0,,ROSS ST,,R2
214_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,23,110.0,M,,20230110.0,20230227 01:08,AS874846,214,31,BLACKTOWN,2148.0,,R,RESIDENCE,4247771.0,B,,5,0.0,600000,20230221.0,51.0,CARINYA ST,405,
214_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,231,,,,20230117.0,20230227 01:08,AS878254,214,24,BLACKTOWN,2148.0,,R,RESIDENCE,3207826.0,B,,46,0.0,375000,20230222.0,51.0,FIRST AVE,51,
214_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,242,,,,20230115.0,20230227 01:08,AS879871,214,23,BLACKTOWN,2148.0,,R,RESIDENCE,2195139.0,B,,48,0.0,430000,20230223.0,25.0,KILDARE RD,25,
214_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,267,103.0,M,,20230111.0,20230227 01:08,AS875749,214,8 B,BLACKTOWN,2148.0,,R,RESIDENCE,4452534.0,B,,53,0.0,545000,20230222.0,56.0,ALLAWAH ST,110,
214_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,276,99.0,M,,20230109.0,20230227 01:08,AS871119,214,11,BLACKTOWN,2148.0,,R,RESIDENCE,4404703.0,B,,55,0.0,350000,20230220.0,7.0,SWINSON RD,101,
214_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,280,100.0,M,,20230109.0,20230227 01:08,AS871083,214,11,BLACKTOWN,2148.0,,R,RESIDENCE,4404703.0,B,,56,0.0,350000,20230220.0,20.0,SWINSON RD,207,
214_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,33,107.0,M,,20230104.0,20230227 01:08,AS870358,214,5,ROUSE HILL,2155.0,,R,RESIDENCE,4231816.0,B,,7,0.0,630000,20230220.0,120.0,ADONIS AVE,216,
214_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,514,100.0,M,,20230119.0,20230227 01:08,AS871512,214,2,ROUSE HILL,2155.0,,R,RESIDENCE,4380477.0,B,,105,0.0,560000,20230220.0,102.0,BURRENDONG CRES,43,
214_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,602,141.0,M,,20230110.0,20230227 01:08,AS874159,214,9 C,ROUSE HILL,2155.0,,R,RESIDENCE,4296105.0,B,,122,0.0,840000,20230221.0,147.0,TERRY RD,102,
218_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,111,266.1,M,DAC,20230104.0,20230227 01:08,AS877000,218,91 B,CAMPBELLTOWN,2560.0,,R,RESIDENCE,4390186.0,B,,23,0.0,842000,20230222.0,,MILKY WAY,,R3
218_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,67,676.6,M,AEC,20230109.0,20230227 01:08,AS877821,218,1,CAMPBELLTOWN,2560.0,,R,RESIDENCE,2338036.0,B,,14,0.0,650000,20230222.0,,RUSE PL,,R2
218_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,81,695.6,M,AEC,20230111.0,20230227 01:08,AS876756,218,114,CAMPBELLTOWN,2560.0,,R,RESIDENCE,2325753.0,B,,17,0.0,740000,20230222.0,,LINDESAY ST,,R2
223_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,136,,,,20230202.0,20230227 01:08,AS870776,223,9,LIVERPOOL,2170.0,,R,RESIDENCE,2966722.0,B,,28,0.0,650000,20230220.0,5.0,CHRISTIE ST,5,
223_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,252,75.0,M,,20230206.0,20230227 01:08,AS870734,223,32,LIVERPOOL,2170.0,,R,RESIDENCE,4405199.0,B,,55,0.0,472000,20230220.0,81.0,SHEPHERD ST,706,
223_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,268,139.0,M,,20230201.0,20230227 01:08,AS879816,223,69,LIVERPOOL,2170.0,,R,RESIDENCE,3892174.0,B,,59,0.0,475000,20230223.0,42.0,ELIZABETH DR,42,
223_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,65,187.0,M,,20230117.0,20230227 01:08,AS867280,223,6 A,LIVERPOOL,2170.0,,R,RESIDENCE,4139561.0,B,,14,0.0,651000,20230217.0,4.0,ATKINSON ST,,
223_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,74,119.0,M,,20230127.0,20230227 01:08,AS867535,223,6 A,LIVERPOOL,2170.0,,R,RESIDENCE,4139561.0,B,,16,0.0,505000,20230217.0,192.0,ATKINSON ST,,
224_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,1,,,,20230127.0,20230227 01:08,AS870586,224,37,PENRITH,2750.0,,R,RESIDENCE,2574260.0,B,,1,0.0,660000,20230220.0,1.0,REDDAN AVE,1,
224_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,116,676.6,M,AMD,20230214.0,20230227 01:08,AS877153,224,4,PENRITH,2750.0,,R,RESIDENCE,2584327.0,B,,23,0.0,825000,20230222.0,,TORNAROS AVE,,R3
224_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,139,,,,20230118.0,20230227 01:08,AS867383,224,346,PENRITH,2750.0,,R,RESIDENCE,2556500.0,B,,28,0.0,410000,20230217.0,4.0,JAMISON RD,4,
224_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,172,,,,20230119.0,20230227 01:08,AS880955,224,1,PENRITH,2750.0,BUILDING D,R,RESIDENCE,4094460.0,B,,35,0.0,595000,20230223.0,89.0,LORD SHEFFIELD CCT,820,
224_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,205,,,,20230112.0,20230227 01:08,AS880211,224,13,PENRITH,2750.0,,R,RESIDENCE,3353653.0,B,,41,0.0,540000,20230223.0,5.0,ROBERT ST,5,
224_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,210,31.0,M,,20230124.0,20230227 01:08,AS866984,224,1,PENRITH,2750.0,,R,RESIDENCE,4463907.0,B,,42,0.0,140000,20230217.0,54.0,LELAND ST,54,
224_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,79,,,,20230116.0,20230227 01:08,AS871831,224,19,PENRITH,2750.0,,R,RESIDENCE,2538065.0,B,,16,0.0,350000,20230220.0,7.0,CASTLEREAGH ST,7,
260_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,102,,,,20230130.0,20230227 01:09,AS871078,260,19,WENTWORTH POINT,2127.0,,R,RESIDENCE,4244879.0,B,,23,0.0,855000,20230220.0,101.0,AMALFI DR,15125,
260_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,116,,,,20230119.0,20230227 01:09,AS880191,260,21,WESTMEAD,2145.0,,R,RESIDENCE,843979.0,B,,26,0.0,530000,20230223.0,9.0,RAILWAY PDE,9,
260_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,190,,,,20230112.0,20230227 01:09,AS879066,260,1 D,WENTWORTH POINT,2127.0,,R,RESIDENCE,4067507.0,B,,40,0.0,795000,20230223.0,161.0,BURROWAY RD,241,
260_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,253,,,,20230106.0,20230227 01:09,AS868085,260,91 D,WESTMEAD,2145.0,COTE D'AZURE,R,RESIDENCE,3282095.0,B,,53,0.0,570000,20230217.0,28.0,BRIDGE RD,307,
260_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,263,162.0,M,,20230118.0,20230227 01:09,AS872219,260,12,PARRAMATTA,2150.0,,R,RESIDENCE,4395676.0,B,,55,0.0,1550000,20230220.0,358.0,PHILLIP ST,4105,
260_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,285,111.0,M,,20230110.0,20230227 01:09,AS873193,260,24,WESTMEAD,2145.0,,R,RESIDENCE,3795594.0,B,,60,0.0,550000,20230221.0,4.0,MONS RD,4,
260_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,289,116.0,M,,20230109.0,20230227 01:09,AS878222,260,36,PARRAMATTA,2150.0,,R,RESIDENCE,3765970.0,B,,61,0.0,390000,20230222.0,10.0,COWPER ST,110,
260_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,298,65.0,M,,20230116.0,20230227 01:09,AS867236,260,4,PARRAMATTA,2150.0,,R,RESIDENCE,3896941.0,B,,63,0.0,399000,20230217.0,8.0,PEACE LANE,8,
260_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,303,125.0,M,,20230126.0,20230227 01:09,AS879616,260,10,WENTWORTH POINT,2127.0,,R,RESIDENCE,3976048.0,B,,64,0.0,774000,20230223.0,18.0,HALF ST,206,
260_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,321,,,,20230110.0,20230227 01:09,AS873196,260,10,WENTWORTH POINT,2127.0,,R,RESIDENCE,3923582.0,B,,68,0.0,536000,20230221.0,247.0,BURROWAY RD,1412,
260_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,333,81.0,M,,20230111.0,20230227 01:09,AS876352,260,3,WESTMEAD,2145.0,,R,RESIDENCE,4280540.0,B,,71,0.0,520000,20230222.0,31.0,MAPLE TREE RD,333,
260_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,51,,,,20230119.0,20230227 01:09,AS868821,260,26,PARRAMATTA,2150.0,,R,RESIDENCE,2825989.0,B,,12,0.0,570000,20230217.0,47.0,HASSALL ST,47,
260_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,55,99.0,M,,20230127.0,20230227 01:09,AS879337,260,11,WENTWORTH POINT,2127.0,,R,RESIDENCE,4162278.0,B,,13,0.0,704000,20230223.0,23.0,BENNELONG PKWY,9025,
260_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,59,90.0,M,,20230207.0,20230227 01:09,AS867308,260,11,WENTWORTH POINT,2127.0,,R,RESIDENCE,4162278.0,B,,14,0.0,599999,20230217.0,44.0,BENNELONG PKWY,11026,
260_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,63,,,,20230201.0,20230227 01:09,AS879425,260,17,WENTWORTH POINT,2127.0,,R,RESIDENCE,4157911.0,B,,15,0.0,650000,20230223.0,204.0,WENTWORTH PL,1014,
260_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,98,,,,20230116.0,20230227 01:09,AS870466,260,19,WENTWORTH POINT,2127.0,,R,RESIDENCE,4244879.0,B,,22,0.0,735000,20230220.0,25.0,AMALFI DR,8135,
261_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,12,,,,20230128.0,20230227 01:09,AS879074,261,7,WESTMEAD,2145.0,,R,RESIDENCE,2434098.0,B,,3,0.0,625000,20230223.0,3.0,BERYL ST,3,
261_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,157,102.0,M,,20230130.0,20230227 01:09,AS879261,261,14,WESTMEAD,2145.0,,R,RESIDENCE,4417031.0,B,,31,0.0,649000,20230223.0,27.0,GOOD ST,27,
261_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,171,98.0,M,,20230103.0,20230227 01:09,AS877838,261,31 B,WENTWORTHVILLE,2145.0,,R,RESIDENCE,4281306.0,B,,34,0.0,573000,20230222.0,109.0,GARFIELD ST,302,
261_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,18,1024.0,M,AAS,20230118.0,20230227 01:09,AS875760,261,45,GREYSTANES,2145.0,,R,RESIDENCE,2442348.0,B,,4,0.0,1570000,20230222.0,,GARDENIA PDE,,R2
261_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,24,784.1,M,AAH,20230109.0,20230227 01:09,AS870469,261,2,WESTMEAD,2145.0,,R,RESIDENCE,2440122.0,B,,5,0.0,1350000,20230220.0,,DREW ST,,R2
261_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,41,569.1,M,AAJ,20230109.0,20230227 01:09,AS869644,261,2,GREYSTANES,2145.0,,R,RESIDENCE,2456936.0,B,,8,0.0,840000,20230220.0,,RINGROSE AVE,,R2
276_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,168,389.8,M,AJA,20230109.0,20230227 01:09,AS871024,276,54,MASCOT,2020.0,,R,RESIDENCE,1896009.0,B,,36,0.0,2405000,20230220.0,,WELLINGTON ST,,R2
276_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,21,,,,20230124.0,20230227 01:09,AS867269,276,1,MASCOT,2020.0,,R,RESIDENCE,4020065.0,B,,5,0.0,977000,20230217.0,122.0,MULLER LANE,907 C,
708_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,136,,,,20230123.0,20230227 01:10,AS869785,708,437,SURRY HILLS,2010.0,ALBA,R,RESIDENCE,3084486.0,B,,29,0.0,2150000,20230220.0,46.0,BOURKE ST,10602,
708_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,141,,,,20230123.0,20230227 01:10,AS869785,708,443,SURRY HILLS,2010.0,CARPARK,R,RESIDENCE,3085005.0,B,,30,0.0,2150000,20230220.0,24.0,BOURKE ST,10602,
708_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,16,,,,20230106.0,20230227 01:10,AS867527,708,788,WATERLOO,2017.0,,R,RESIDENCE,2896973.0,B,,4,0.0,580000,20230217.0,63.0,BOURKE ST,63,
708_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,169,101.0,M,,20230113.0,20230227 01:10,AS867257,708,5,WATERLOO,2017.0,,R,RESIDENCE,4032996.0,B,,36,0.0,930000,20230217.0,123.0,SAM SING ST,11707,
708_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,182,53.0,M,,20230124.0,20230227 01:10,AS880463,708,533,SURRY HILLS,2010.0,,R,RESIDENCE,4066388.0,B,,39,0.0,750000,20230223.0,1.0,ELIZABETH ST,1,
708_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,187,,,,20230120.0,20230227 01:10,AS870381,708,11 A,WATERLOO,2017.0,,R,RESIDENCE,3187562.0,B,,40,0.0,850000,20230220.0,55.0,LACHLAN ST,505,
708_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,191,61.11,M,MD2,20230116.0,20230227 01:10,AS870128,708,21,SURRY HILLS,2010.0,,R,RESIDENCE,3231033.0,B,,41,0.0,1630000,20230220.0,,BRUMBY ST,,B4
708_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,207,72.0,M,,20230117.0,20230227 01:10,AS871993,708,17,ZETLAND,2017.0,,R,RESIDENCE,3727112.0,B,,45,0.0,660000,20230220.0,72.0,JOYNTON AVE,814,
708_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,273,100.0,M,,20230201.0,20230227 01:10,AS878386,708,2,ZETLAND,2017.0,,R,RESIDENCE,3796595.0,B,,60,0.0,950000,20230222.0,187.0,COOPER PL,775,
708_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,291,107.0,M,,20230120.0,20230227 01:10,AS874065,708,34,WATERLOO,2017.0,,R,RESIDENCE,4004537.0,B,,64,0.0,950000,20230221.0,37.0,MCEVOY ST,305 A,
708_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,314,,,,20230206.0,20230227 01:10,AS867346,708,21,WATERLOO,2017.0,,R,RESIDENCE,4267664.0,B,,69,0.0,1300000,20230217.0,110.0,DUNKERLEY PL,,
708_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,318,,,,20230208.0,20230227 01:10,AS876790,708,21,WATERLOO,2017.0,,R,RESIDENCE,4267664.0,B,,70,0.0,935000,20230222.0,130.0,DUNKERLEY PL,,
708_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,34,,,,20230119.0,20230227 01:10,AS873883,708,6,WATERLOO,2017.0,,R,RESIDENCE,3431252.0,B,,8,0.0,830000,20230221.0,26.0,LACHLAN ST,1002,
708_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,49,118.0,M,,20230125.0,20230227 01:10,AS875956,708,6,WATERLOO,2017.0,,R,RESIDENCE,4243708.0,B,,11,0.0,1190000,20230222.0,23.0,DANKS ST,23,
708_SALES_DATA_NNME_27022023.DAT,20230227.csv,20230227,62,61.0,M,,20230131.0,20230227 01:10,AS867381,708,6,ZETLAND,2017.0,,R,RESIDENCE,4155973.0,B,,14,0.0,675000,20230217.0,218.0,KINGSBOROUGH WAY,2121,
081_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,116,612.5,M,KEM,20230113.0,20230306 01:06,AS887844,81,61,KELLYVILLE,2155.0,,R,RESIDENCE,586373.0,B,,23,0.0,1560000,20230227.0,,CRESTVIEW AVE,,R3
081_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,191,450.0,M,AZZ,20230116.0,20230306 01:06,AS887343,81,13,ROUSE HILL,2155.0,,R,RESIDENCE,623143.0,B,,37,0.0,1480000,20230227.0,,YELLOWGUM AVE,,R2
081_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,259,131.0,M,,20230123.0,20230306 01:06,AS897889,81,2,ROUSE HILL,2155.0,,R,RESIDENCE,4469023.0,B,,51,0.0,590000,20230302.0,50.0,ABERDOUR AVE,214,
081_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,289,137.0,M,,20230120.0,20230306 01:06,AS883094,81,104,ROUSE HILL,2155.0,,R,RESIDENCE,4449656.0,B,,55,0.0,890000,20230224.0,66.0,CADDIES BVD,507,
081_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,317,201.4,M,RHM,20230114.0,20230306 01:06,AS885228,81,36,ROUSE HILL,2155.0,,R,RESIDENCE,3895604.0,B,,61,0.0,1216000,20230224.0,,PEPPIN ST,,R3
081_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,323,450.0,M,NKR,20230128.0,20230306 01:06,AS887199,81,8,KELLYVILLE,2155.0,,R,RESIDENCE,3902392.0,B,,62,0.0,1385000,20230227.0,,LANSDOWNE RD,,R2
081_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,340,303.6,M,KEM,20230102.0,20230306 01:06,AS885308,81,15,KELLYVILLE,2155.0,,R,RESIDENCE,4296427.0,B,,65,0.0,1550000,20230224.0,,TOWELL WAY,,R3
081_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,345,303.4,M,KEM,20230118.0,20230306 01:06,AS892228,81,4,KELLYVILLE,2155.0,,R,RESIDENCE,4296434.0,B,,66,0.0,1560000,20230228.0,,TOWELL WAY,,R3
081_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,59,480.6,M,KEM,20230125.0,20230306 01:06,AS892550,81,40,KELLYVILLE,2155.0,,R,RESIDENCE,3593415.0,B,,12,0.0,1890000,20230228.0,,HARTIGAN AVE,,R3
081_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,85,479.0,M,AXX,20230119.0,20230306 01:06,AS896634,81,3,KELLYVILLE,2155.0,,R,RESIDENCE,579656.0,B,,17,0.0,1470000,20230302.0,,BOWNESS CT,,R2
085_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,230,107.0,M,,20230111.0,20230306 01:06,AS898031,85,88 A,ST LEONARDS,2065.0,,R,RESIDENCE,4464183.0,B,,52,0.0,1434720,20230302.0,185.0,CHRISTIE ST,1903,
085_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,429,85.0,M,,20230130.0,20230306 01:06,AS895751,85,88 A,ST LEONARDS,2065.0,,R,RESIDENCE,4464183.0,B,,99,0.0,1130500,20230301.0,330.0,CHRISTIE ST,3402,
085_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,486,117.0,M,,20230214.0,20230306 01:06,AS894528,85,88 B,ST LEONARDS,2065.0,,R,RESIDENCE,4464183.0,B,,113,0.0,1106000,20230301.0,452.0,CHRISTIE ST,301,
085_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,93,156.0,M,,20230118.0,20230306 01:06,AS890803,85,500,ST LEONARDS,2065.0,,R,RESIDENCE,4391476.0,B,,21,0.0,2300000,20230228.0,372.0,PACIFIC HWY,5202,
090_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,192,102.0,M,,20230127.0,20230306 01:06,AS883140,90,82,MACQUARIE PARK,2113.0,,R,RESIDENCE,4413027.0,B,,40,0.0,1170000,20230224.0,221.0,WATERLOO RD,701 B,
090_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,219,,,,20230119.0,20230306 01:06,AS897180,90,101,MACQUARIE PARK,2113.0,,R,RESIDENCE,4253054.0,B,,46,0.0,633000,20230302.0,453.0,WATERLOO RD,1110 C,
090_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,229,,,,20230209.0,20230306 01:06,AS891378,90,137,MACQUARIE PARK,2113.0,,R,RESIDENCE,4367031.0,B,,48,0.0,1000000,20230228.0,32.0,HERRING RD,506,
090_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,233,,,,20230127.0,20230306 01:06,AS885199,90,139,MACQUARIE PARK,2113.0,,R,RESIDENCE,4367031.0,B,,49,0.0,905000,20230224.0,195.0,HERRING RD,905,
090_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,249,110.0,M,,20230216.0,20230306 01:06,AS894367,90,13,MACQUARIE PARK,2113.0,,R,RESIDENCE,4278002.0,B,,53,0.0,1150000,20230301.0,130.0,HALIFAX ST,1609,
090_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,54,,,,20230117.0,20230306 01:06,AS890357,90,36,MACQUARIE PARK,2113.0,,R,RESIDENCE,877525.0,B,,12,0.0,450000,20230228.0,4.0,KHARTOUM RD,4,
092_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,11,581.7,M,ELB,20230119.0,20230306 01:06,AS897391,92,2,CHATSWOOD,2067.0,,R,RESIDENCE,955565.0,B,,3,0.0,1540000,20230302.0,,DELLWOOD ST,,C4
092_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,54,,,,20230112.0,20230306 01:06,AS893399,92,6,CHATSWOOD,2067.0,,R,RESIDENCE,971879.0,B,,12,0.0,800000,20230301.0,2.0,SUTHERLAND RD,2,
103_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,100,,,,20230119.0,20230306 01:06,AS897007,103,14,WOLLONGONG,2500.0,,R,RESIDENCE,4051416.0,B,,21,0.0,630000,20230302.0,26.0,AUBURN ST,211,
103_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,104,,,,20230202.0,20230306 01:06,AS897637,103,14,WOLLONGONG,2500.0,,R,RESIDENCE,4051416.0,B,,22,0.0,530000,20230302.0,68.0,AUBURN ST,605,
103_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,140,,,,20230113.0,20230306 01:06,AS883435,103,7,WOLLONGONG,2500.0,,R,RESIDENCE,1141154.0,B,,29,0.0,455000,20230224.0,41.0,CORRIMAL ST,41,
103_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,146,,,,20230119.0,20230306 01:06,AS897118,103,7,WOLLONGONG,2500.0,,R,RESIDENCE,1141154.0,B,,30,0.0,510000,20230302.0,53.0,CORRIMAL ST,53,
103_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,236,,,,20230127.0,20230306 01:06,AS887290,103,27,WOLLONGONG,2500.0,,R,RESIDENCE,3334933.0,B,,47,0.0,500000,20230227.0,6.0,MERCURY ST,6,
103_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,289,95.0,M,,20230131.0,20230306 01:06,AS891380,103,38,WOLLONGONG,2500.0,,R,RESIDENCE,4404956.0,B,,58,0.0,565000,20230228.0,2.0,ATCHISON ST,202,
103_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,79,,,,20230210.0,20230306 01:06,AS883670,103,4,WOLLONGONG,2500.0,,R,RESIDENCE,2925654.0,B,,17,0.0,1000000,20230224.0,2.0,WISEMAN AVE,2,
207_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,21,90.0,M,,20230113.0,20230306 01:07,AS883465,207,49,RANDWICK,2031.0,,R,RESIDENCE,2000271.0,B,,5,0.0,930000,20230224.0,8.0,HELENA ST,8,
209_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,40,,,,20230120.0,20230306 01:07,AS882558,209,40,BONDI BEACH,2026.0,,R,RESIDENCE,2072929.0,B,,9,0.0,1152000,20230224.0,23.0,RAMSGATE AVE,23,
214_SALES_DATA_NNME_06032023.DAT,20230306.csv,20230306,39,384.1,M,RSC,20230128.0,20230306 01:07,AS881915,214,50,ROUSE HILL,2155.0,,R,RESIDENCE,4196968.0,B,,9,0.0,1585000,20230224.0,,NATASHA PDE,,R2
